,1960s,1970s,1980s,1990s,2000s,2010s,2020s
관심,,,,2.1364491557329854,2.8374028870674826,2.407623541631287,4.697582428704912
장난,,,,2.135521711529745,4.672065286609162,3.8468201087054945,4.47237084984864
서툴다,,,,2.123060552468173,3.0752848602215024,2.7859092938093823,2.702798695295363
카페,,,,2.108534098963287,,0.8857201262592522,1.1326784742008396
어둡다,,,,2.089982909738934,0.8770565142563573,1.1658646577177112,2.8102261628646277
주문,,,,2.083738307783344,1.9140504652575139,1.4847383651541288,
소용,,,,2.077941122282361,2.3000631948411803,1.8488591294301044,
상관,,,,2.072656594342647,1.7876245421259735,2.0233622784346696,
절망,,,,2.069289681305424,1.9279602054608995,0.8248948464002769,
험하다,,,,2.055819414795188,0.7950214401502127,,
기회,,,,2.03989868298183,3.354174925241256,2.6782623344177408,6.004189829400694
미움,,,,2.033747860836997,2.656225977757314,,1.346022807367431
진짜,,,,2.0325994230712396,3.606358348590303,7.602144762778515,5.742238842101901
반하다,,,,2.027878716656131,2.231940556132793,3.6547379933796753,1.2589929539125373
지지,,,,2.018781189087618,,,1.6104492068091454
어둔,,,,2.0146059968961954,,,
대한,,,,1.994188396560275,1.2517722040887644,1.0974476083939289,
편안하다,,,,1.9876158703062416,3.1165335565537746,0.8763730752079875,
소원,,,,1.9840881673440347,2.430262998222501,1.0638193577853192,
안해,,,,1.9783956462777066,3.70511802904033,0.8239347086057748,
고통,,,,1.9766215151647164,2.386403124012524,1.6221072188521286,
가장,,,,1.9676641380208308,5.476397992739664,6.755483279824626,5.93934077347207
한순간,,,,1.9609759432534033,2.966438301290521,,3.9888028088479652
취한,,,,1.9595704548287995,2.7919935046561073,2.049082866633252,
나쁘다,,,,1.9554128006639278,7.492653837162651,8.095320483117504,6.1974284011418
주리,,,,1.9498877139116138,,,
감정,,,,1.9498185012109106,2.38274993180986,6.875867311843791,7.167976761179321
버려진,,,,1.9436158308904323,2.6802416336143606,1.2687069275016776,2.474594808367987
취해,,,,1.9332947845045796,3.8851373437802934,4.955704470616424,5.854217687745129
이쯤,,,,1.9201123936416875,,,2.2248627339654776
무섭다,,,,1.8975205356594997,1.9549545730503894,3.617545607939876,2.008916046288296
원망,,,,1.8906191485950579,2.0338077116813804,1.525103369894484,
다르다,,,,1.882090029726009,2.943907523188673,4.034286907739133,1.810379513333059
무릎,,,,1.8733289410268426,2.1031054421297126,2.4183331840072526,
두근거리다,,,,1.8682135513262637,0.8347865838913532,1.7652593398961032,
피해,,,,1.8640093197837675,1.9572870316451565,2.224019512674567,
너와나,,,,1.8624414129975562,1.3667246766185777,1.682524706177094,
절대,,,,1.8546936156223797,7.682455334504549,6.531691966241012,6.255293206340394
장미꽃,,,,1.853408039161647,,,
좁다,,,,1.848382401559667,2.2952062999685174,1.0603419432702654,1.4652408879151295
건가,,,,1.8479798925057411,4.294791842183428,2.81626357346421,2.7241950069835332
학교,,,,1.8473618564196714,,,
인정,,,,1.8374177514550691,2.2714214301855016,1.4381096957857649,1.0452708908024229
라며,,,,1.8320217272053747,0.7893114904050839,2.0784775333467147,
낯선,,,,1.8305113092375982,1.9074336897920623,2.323583524914073,3.8947007780204284
지금껏,,,,1.8239856773317493,2.3749043700196064,,1.2255247235842175
리듬,,,,1.8214170997764172,2.946324991427928,2.382415152756753,3.2150666209235976
거릴,,,,1.8119182324102194,2.397680988898191,1.6802585068885625,1.0391777124261166
크게,,,,1.8108787817854242,6.146851226139507,3.366234198142501,2.1405099493310393
가나,,,,1.7998332302884235,1.3927087245139438,1.3940555163673376,
회색,,,,1.7995292884926308,,,
어젯밤,,,,1.79824526661156,0.672109456777418,0.8203402192343279,
풍경,,,,1.7976673283051747,,0.9475127570467288,1.835339324811169
이제껏,,,,1.785457421869238,1.1973347199821651,,2.176383784523269
그동안,,,,1.7795475683310589,2.8812848620570963,0.5138229951406343,1.2340364315525139
부드럽다,,,,1.7703883993746794,3.0383915338326513,3.0308898321066855,0.5074565568996964
부담스럽다,,,,1.769846268504982,0.7385917189344988,,
키스,,,,1.7443903076452907,2.2119983754286485,2.723232747245959,1.376278088763183
네겐,,,,1.7429879494026053,1.3396624958616021,1.4349777067643283,
요즘,,,,1.7315209522230028,3.7106152281385305,5.4328231521636985,6.047390625675764
주저,,,,1.7292234442599215,1.5484317309596276,1.013467190257034,
려고,,,,1.7194975476112206,1.3827344493691014,0.8074136108850668,
부질없다,,,,1.7176756350930324,,,
바라지,,,,1.7175511209319203,1.357201442840233,1.4588628975612168,
연락,,,,1.7027500668547324,2.6512068654979206,3.0061769775137366,
충분하다,,,,1.687996420451411,1.9981749640357709,5.195164116787081,5.516335312910747
말르다,,,,1.6715428523954987,2.615493492777197,1.3591450367305364,1.383317037493129
정리,,,,1.6633657691809844,1.014364645644063,,3.8995488849392226
로만,,,,1.6515679971625365,1.272756432923858,0.8774436116671782,
결혼,,,,1.6462835830148712,2.965555748154718,1.3610408947202073,
시계,,,,1.6372653909503148,1.6680851241676924,3.978823066606784,
쌓이네,,,,1.635090994316413,,,
헤어지자,,,,1.6317990210153495,2.6361909473140974,2.240656170840035,2.8553242985242386
아파해,,,,1.6288972027749984,,,
그까짓,,,,1.6153768298845579,,,1.206881972296923
쉽다,,,,1.6027993481703795,3.98486232838024,2.4766918004891108,2.893198006924048
부족하다,,,,1.5984847483919724,8.991053053206782,3.976134284140432,7.373070593694656
반지,,,,1.5962103578616973,2.232832826981491,0.9779285810117226,1.3870392261346403
갈수,,,,1.5959388398502519,2.2495750643090595,,
뿌옇다,,,,1.5944740806859303,,,1.4053621287296048
반복,,,,1.592267444427152,3.2936515525817898,5.425981544810876,2.4793972559191455
농담,,,,1.5886257135971484,1.0673073879767527,1.0442725859906419,
서성,,,,1.5870343777543663,,1.2861048089778595,
생일,,,,1.5864684248032448,1.8609118426160898,,2.974733293731118
모진,,,,1.5805270480899345,1.567448463940997,1.2434755868208522,
연습,,,,1.5780292623912806,2.1652994587766203,2.2772188370070054,3.15720223262391
멍하니,,,,1.5756621748153115,2.601095482021714,2.518022445816586,1.98276064787428
나일,,,,1.573652076805806,0.9601039394600732,,
한참,,,,1.5600172042678133,5.0866195043395415,5.067484529623429,2.9102744487033343
사람과,,,,1.5324135695166856,1.8896800478236182,2.8133303962766734,3.49020657080016
벅차다,,,,1.5219534679085722,2.7757967234655507,2.5180424919006037,2.086094505638436
방법,,,,1.515100950784866,1.944231073578034,1.0270075149558506,1.6166208032901486
쓰리다,,,,1.5108811587703839,1.1695561364446205,,1.728446053410438
가라,,,,1.509982238155037,4.399131716848311,2.3651363510527417,
마법,,,,1.5085540533125377,2.091897563056816,1.2816190357720623,
힘없다,,,,1.504882237942741,,0.9705293885679954,2.965754361892807
신비,,,,1.5048547559543382,,,
복잡하다,,,,1.5024581528155296,1.0512518695824256,1.9392420548537581,
이쁘다,,,,1.485417176431366,1.4621308097036887,4.483377882442068,1.386583410129864
마찬가지,,,,1.4811064138962218,,,1.052065036825368
맞이,,,,1.478530642769436,,1.2273635205716042,1.4827360968916783
매력,,,,1.4738361967988483,3.3961061931396523,3.720933538215438,0.7679780250154845
심하다,,,,1.4593002296936188,1.577359321837032,1.0659645588922755,
친하다,,,,1.4578678123852837,1.3063465391585072,0.6829470984707969,
울적하다,,,,1.4525259703139903,,1.281633464781916,
익숙하다,,,,1.4501482168262785,4.425218999097249,4.486717157476118,3.530106668434393
드릴,,,,1.4419185762905515,,,
공간,,,,1.432580064900648,0.7880718866940756,2.773203760949138,2.257992047274345
작고,,,,1.4299666847098877,1.9589230855151247,,
몇번,,,,1.4226704377345067,3.053998076911942,0.8902082007997122,
가식,,,,1.4163173328272134,1.1023027057228032,1.687693380318851,
진정하다,,,,1.4117817785485882,,,1.4716397594790926
스레,,,,1.4071550027506168,,0.8566908901852361,
근심,,,,1.4049615412480336,,,
인하다,,,,1.3945730267662626,3.9641388795867503,1.2590362615519362,1.032628960906456
투명하다,,,,1.3887807426302015,2.4068562742698814,2.23054132605233,1.9256728441907007
확인,,,,1.3867110776964848,0.8142540355871104,1.0956487042664582,1.1418002722485618
마디,,,,1.3831992832088076,1.5843447322644932,2.804822560134591,1.1132975569959838
담담하다,,,,1.379035257843993,1.0128027156960275,,
보기,,,,1.3786801419664105,3.6568047112715623,2.8207496232737594,3.992089100420267
바랬,,,,1.3765384675977015,,,
피하,,,,1.3751665310593642,2.3353487350686746,1.1318621999188374,
입가,,,,1.3710892902368572,2.1757582915750517,2.0967925308231194,
불만,,,,1.37015589358808,,,
유리창,,,,1.3682446428879496,,,
주변,,,,1.3563752914457474,,0.7483296741538727,
전혀,,,,1.3486124662746437,2.0392336930095056,2.312119118073165,0.9099352022869303
오늘이,,,,1.3455708732852,2.703796675165316,3.5163532815700784,1.2565796523567947
방안,,,,1.3341527015894956,0.9794490970531036,0.8556246420759746,
가려진,,,,1.3305168823893498,,0.8898209133332707,
거품,,,,1.318982072049225,1.669750398992544,1.8175114559522334,
약하다,,,,1.315512247423982,3.604156817908364,,
자고,,,,1.310310106414651,4.138631114283839,2.072025796819677,1.062903076335592
저편,,,,1.2987202463557421,,1.0478548229645608,
대해,,,,1.2904788597840222,,1.2866352999509947,1.4187492749858508
남자친구,,,,1.2876391482458869,,1.2541346391270909,
교복,,,,1.2832652136906146,,,
우정,,,,1.2800987501384835,1.6748596998822483,,
기적,,,,1.278040653303079,2.749418100830971,3.336679370804038,10.25205284109733
설명,,,,1.2759135687027585,1.4758833714539783,2.0040709131555987,1.9235857601802016
주인,,,,1.2740388493649109,2.5918041769802165,,
빌딩,,,,1.2735692147996018,,0.7922101728867577,
반갑다,,,,1.2709035723477735,1.4111827794588974,1.501294329713563,2.7605114145804626
가방,,,,1.2557975123677,,,1.002287575499136
한구석,,,,1.2547248788204317,1.0263012339125186,,
절대로,,,,1.2383318414020499,3.8867619748206983,2.3579999941548726,1.5065819825103204
살기,,,,1.237538989755624,1.2255507536741164,,0.41848499578498966
무시,,,,1.2344120309625746,1.1411620733009937,0.9650954847466302,2.944133219351139
이상은,,,,1.2337261746844976,2.9603327400934285,2.8306435213058765,1.9089486678378744
비참하다,,,,1.2328022889404273,1.8037953206099628,0.8204692904178411,
동화,,,,1.2274840590329092,,,
전화하다,,,,1.225834966197835,2.6978014817488205,1.9293671979865215,2.2605620678004277
결코,,,,1.2225971673480625,1.3006791116456378,0.7471657476532284,2.5517419354174566
단둘,,,,1.2220265946806088,,1.0734859987352827,
대고,,,,1.2197971774561263,,1.170458713450819,
이란,,,,1.2115724887602641,1.2539909097468134,,
시원하다,,,,1.2078710120795293,1.9078772540433695,2.8953224093882586,
집착,,,,1.2042728873708974,1.2431306466543468,2.592059538510813,
한적,,,,1.1904356523833752,0.8616102976237447,,1.3185550083981639
주기,,,,1.1898608795769565,3.132343527437055,1.4446108479119248,2.783773201524315
수록,,,,1.1875197106176207,2.1843091456893293,1.717047911839366,
자동차,,,,1.1850656822692762,,,
무척,,,,1.1850022596282452,,,
게로,,,,1.176268347800589,,,1.6992099750062626
한가지,,,,1.1761442927211587,2.049058530602997,,
배신,,,,1.1737120860174883,0.8288214001808922,,0.6882265922371137
습관,,,,1.1715920208300665,2.63975204617157,2.283422129883043,1.9292024554382756
경험,,,,1.166519666666362,,1.5166170593695725,1.317954498819529
끝없다,,,,1.1640549270280782,1.5373562400068366,0.7718514212055468,
소개,,,,1.159823538377065,,,0.8549153182783452
무심하다,,,,1.1521061533584758,2.028464734286268,1.4361249611907625,0.8470657471403066
핑계,,,,1.145209767707964,1.0408055051240093,1.6487086600340861,1.4930824082330454
치마,,,,1.1425427645306807,,1.6215660838141501,
리도,,,,1.1425181440980854,1.3238720072973045,,
비교,,,,1.1408406882690945,0.9224684755935595,1.1300641925611257,1.4250933682188207
놀란,,,,1.1399168607136525,1.1872982230541544,,
간섭,,,,1.1398239032345499,,,
꼬마,,,,1.1343498872039586,,,
어설프다,,,,1.130726039392422,2.5296241114267164,1.2857267933921421,
커피,,,,1.1303002574525671,2.0147043437993304,1.7609601813557119,
낡다,,,,1.1299737482386332,1.0724799450683686,0.7929933305773103,0.9055964415774035
날수,,,,1.118537826815237,0.8611987762988844,,0.676359938276871
음성,,,,1.1137910134830291,,,
지겹다,,,,1.1093609446471098,3.6073222380452963,3.7307642711301003,0.9500827749734919
글썽,,,,1.1077388844423508,,,
아버지,,,,1.0946444396507657,,,5.2305696033235485
시험,,,,1.0900046832287864,,,
진심,,,,1.0842647338836082,2.441597997315092,7.526577634540501,6.098033195131264
의지,,,,1.081758682524395,,,
감당,,,,1.0798146257038348,2.544293454496023,1.1900673968983964,5.1698994081417275
지루하다,,,,1.0790988438061007,2.3756103094390997,1.981394584547544,
연극,,,,1.0784284134229907,,,0.9660175949389194
시련,,,,1.0778441588229737,1.0454286267545752,1.256039526760799,1.0956259636736472
조심,,,,1.0743927969344194,1.3053243229548883,1.440822723028838,
제대로,,,,1.0559309873077571,2.19974314916288,2.923125410216357,
다발,,,,1.0553141012989111,,,
오래되다,,,,1.0516808510223898,1.4521020756245029,1.646724261745339,0.9131118197678129
평생,,,,1.044346327637622,7.5143567778313525,2.799141633528091,5.776881709234994
피곤하다,,,,1.0443362587873584,0.7387469303433108,2.1856316837444663,1.6024823713757905
직할,,,,1.035250591360747,,,
위엔,,,,1.0313687770577489,,,
신문,,,,1.0270776511724276,,,
부럽다,,,,1.0270077427729443,1.900139191914618,1.4950828263926137,2.1026282954485533
신나다,,,,1.0221241126713825,4.318267134049682,2.2917892532421473,
주말,,,,1.0118328202867524,,1.8455164378916074,1.3827615351461522
조명,,,,1.0102730121184902,1.3709076696951148,1.710778722116105,1.8872552271787852
마냥,,,,1.0096214733746511,1.9700685270805522,2.1924265139510117,
질문,,,,1.0063114214089086,,1.153406398980395,1.3812414819744665
죽음,,,,0.9931577459752747,,,
집앞,,,,0.9821982419291438,0.9757062615595435,1.3542053519399389,
대단하다,,,,0.9395756698676249,,0.8529440920215959,
지도,,,,0.9164482226054337,2.0294989284730107,1.5751815738711215,1.706529702893227
깨달,,,,0.9107633420760473,1.0415979557038861,,
가볍다,,,,0.9055351100107697,2.184292890985804,2.8318642156680367,4.745609126445028
당황,,,,0.894560209862122,1.3737128833218557,,
한잔,,,,0.8940117935173754,1.7605159480905164,4.449591143192237,2.643466185267765
당연하다,,,,0.8891823759563419,,1.430302489111183,2.979278428376579
커피잔,,,,0.8875798508795896,,,
모래,,,,0.8855117808582581,0.9429627667600446,2.0561027068225517,3.705433227887001
순수하다,,,,0.8850738160272932,2.168027653514132,1.8171909444912453,
숨소리,,,,0.8746545590685463,1.450269355900503,1.6065387384821155,
라지,,,,0.8682963068718521,,,1.0037678123167018
구석,,,,0.8635588906038667,1.021855678097115,,
짜증,,,,0.8348356825461051,1.168716079313854,0.702905581075145,1.062338601997748
버스,,,,0.8325224380455536,,1.37459400552367,
별로,,,,0.8321888487654537,0.8423915502729247,1.1793237029230448,1.3672463193748319
이상하다,,,,0.8302657451789126,2.868080838953864,5.2598341343301485,2.4469397567399835
심장,,,,0.8182232502267937,8.194362413117723,9.900124103382067,16.7027471390745
주름,,,,0.8179868320579898,,0.7520520344769122,1.2495295686287664
아들,,,,0.8158966050887669,,0.8337116378965833,
변화,,,,0.8040676924791879,,1.1191622080083716,3.050094960626547
정도,,,,0.7943723802237519,1.8748546237927748,2.8087695724306427,6.410103923659362
허리,,,,0.7574317111585543,0.9573815070992027,1.6399607874570055,
아깝다,,,,0.752972419768517,2.311845051899686,2.593848043916011,3.852457496492803
삐삐,,,,0.7423495656006308,,,
가치,,,,0.7127946916505646,0.9397250148188275,0.7911271669046273,
처량하다,,,,0.6818854242382133,,0.8396842783065591,
머릿속,,,,0.6788409376730928,1.4672751786158547,3.411988176758688,2.589148920643747
그만하다,,,,0.6778582854170541,2.22617866220446,3.9792566424444087,1.1000825926835263
분명하다,,,,0.6690005698924402,1.5145206024006412,2.493774739867209,4.10457348998638
바늘,,,,0.6665942367152613,,2.415010421197644,1.6830541720096468
선생님,,,,0.6602280869094954,,,
미팅,,,,0.5754005131781973,,,
군대,,,,0.5505203212060862,,,
그대만,,,,,6.03775986838078,2.7635244767677927,
나야,,,,,4.476373343452546,3.1721222001217124,2.450224245621725
잔인하다,,,,,4.280715661248447,1.1554243878830024,4.604162348171325
화장,,,,,3.935639440768035,2.09140961580825,
대체,,,,,3.7015661428741,4.861756544446602,4.1618958524838785
노력,,,,,3.5039846606189875,4.7487180988169415,3.679560618319043
잡지,,,,,3.452596457676808,1.765288552973737,2.502437080153711
숨기,,,,,3.0032803617304595,1.0328509465461082,3.2881236469417754
뻔하다,,,,,2.964658734315015,8.275548350563133,5.237937538300368
원망하다,,,,,2.92348300886266,1.8601553958220012,1.9624907594365943
래야,,,,,2.8966078129695108,2.0951622571175808,1.0180601952649129
멋대로,,,,,2.8743999152023028,4.694394399847057,3.3223933997009247
헛된,,,,,2.8360884215713216,,
거란,,,,,2.8169813864713777,1.9376245809159283,
번만,,,,,2.772211900993028,3.067454597357181,1.3458613181895984
마다,,,,,2.702689079420802,1.1873505908805821,
어쩌,,,,,2.654484473045237,1.6521836797045404,
오오오,,,,,2.646313988298134,2.842664167338104,
정신,,,,,2.6233219485089383,6.3474252788826115,2.46550254651688
전하,,,,,2.619845514025454,2.130610715845282,2.21055897615061
만해,,,,,2.6036081521276833,2.212420343925909,
빠르다,,,,,2.50972271291705,3.477154557286509,2.674400241420905
당당하다,,,,,2.5096634797430357,2.8439720178179098,1.3269321200298207
손가락,,,,,2.4757398684316136,1.2916921417200458,1.1741634576049174
온종일,,,,,2.4650805310979,1.7095103534571154,1.0123669609957917
맘껏,,,,,2.4493943415088086,1.4348069011264661,2.0782604466177816
지독하다,,,,,2.3847823762539537,2.247065634145862,0.7897680714934384
말투,,,,,2.360168558620334,5.0471831178830096,2.883869066586443
나로,,,,,2.357279507617362,3.305164160253496,2.201336819845027
주먹,,,,,2.319150054228261,,0.5039241652799532
번의,,,,,2.3188765424892175,2.208138490513391,1.7624945926609716
가세,,,,,2.3186318647396322,,
신경,,,,,2.2776697541207773,3.00354529093498,
목숨,,,,,2.2594437640933296,0.9107255628208203,1.248177562721977
버릇,,,,,2.252744852264717,0.44969188896390194,
여태,,,,,2.2271874886800775,0.7189483249787981,1.7165215255896151
모질다,,,,,2.216756189022369,0.9433008255503483,0.8924942773938248
난난,,,,,2.2085505937120478,,8.112764571207082
참고,,,,,2.1958128008779427,2.915114803014729,8.177220240152595
웃기,,,,,2.192952007247747,1.6260122754277389,
난나,,,,,2.1623001531313406,,1.5649973531524766
전화번호,,,,,2.1616918282529514,1.631157404002323,
실컷,,,,,2.156569108455362,1.1996476311817192,5.012767162928821
힘껏,,,,,2.1447300042754045,2.5619001180823293,1.1518343314299628
바랬어,,,,,2.1198794828988996,1.218862050200926,
느리다,,,,,2.111841256695365,1.719042800586971,1.4802746436199261
전해,,,,,2.1113144554002297,1.739898534708125,3.180733291417999
살수,,,,,2.110267086764373,,
가기,,,,,2.1000511847538466,2.825439493571047,1.7361302484183891
죽지,,,,,2.0897280828426434,1.302615315343223,
반쪽,,,,,2.086146894442175,1.4507776179768417,1.5884935815104106
선명하다,,,,,2.069971488922407,3.7169497309813972,5.1643431703577285
헤어,,,,,2.0411529310021117,1.867098243497727,
눈치,,,,,2.038740480171263,4.688638710385607,3.8058694203594
귀찮다,,,,,2.026140819478794,2.1974038062236683,2.2794828542203955
천국,,,,,2.024753179747803,1.2668475626962759,
기만,,,,,1.998846572882307,1.3267770495605828,
발끝,,,,,1.9823098643006127,2.9695768843947645,0.796033622967235
사나,,,,,1.9686834211772086,,
특별하다,,,,,1.9598063266003383,4.112387955245813,2.5375603980628356
물어,,,,,1.943952779818834,1.9647926052487155,1.0388447683215734
불행하다,,,,,1.9411694212733601,1.1506547349605791,1.7421953822747474
일밤,,,,,1.9036405455844303,1.3140298372666979,
구두,,,,,1.896245929121447,1.0601694382075382,
마지못하다,,,,,1.8859496674497414,,
처음처럼,,,,,1.8623109070157644,1.7076723396207425,
외치,,,,,1.8520651032016529,,2.5056221961766147
귀엽다,,,,,1.8345220057676035,3.424586574297373,1.3162568195246067
덥다,,,,,1.8275096415588243,2.1915067697364887,
짜증나다,,,,,1.8229479950725684,0.8984954442901425,
리지,,,,,1.8020054178223242,1.5885255117925925,
대란,,,,,1.800419549736069,0.8958411758819815,0.9794514161372945
전화기,,,,,1.7959745124918993,2.145526340076062,
감히,,,,,1.7934274718753547,0.8324350445622188,4.494712337848646
투정,,,,,1.793060141498071,0.7232566950728564,0.8742535535810344
제자리,,,,,1.7859679836005582,0.8100984168092737,
오래오래,,,,,1.7854685672657282,,2.499059137257533
사고,,,,,1.7642451685753493,,
자격,,,,,1.7557864929939446,1.350522368325075,0.5669773781980147
완벽하다,,,,,1.7319297923707957,4.2235602816252715,4.616337205187389
속도,,,,,1.7146960316243829,0.8536202442639108,0.708503633936525
독하다,,,,,1.7118750608274285,2.6209941475044114,
란걸,,,,,1.7096795424622087,,
안부,,,,,1.7031288390720878,1.1959754355905565,
주머니,,,,,1.7019378104189555,0.9951645961451079,0.8855569004748124
글자,,,,,1.6925693896142278,1.3071099911743245,
온몸,,,,,1.672789934708893,3.0179287639178054,1.1323688206571902
금방,,,,,1.6657468617729405,2.468770625202006,
잔소리,,,,,1.644605688455285,1.5368790570792215,0.5263002979435135
십년,,,,,1.6437924575219451,,0.8742535535810344
도저히,,,,,1.6255107586972068,1.1561507402949434,
값지다,,,,,1.5907952310106928,,
한다해,,,,,1.5825051379045991,,
싫어하다,,,,,1.5608475263841763,1.827920032377333,1.2722376874744883
자주,,,,,1.5499498303089754,1.8718193128324172,
고작,,,,,1.542290182555161,,
대화,,,,,1.5413124505361795,1.441604299619952,1.8521251572441402
번은,,,,,1.5412935738712317,0.7377674707497875,2.2180354537874596
사람인,,,,,1.5347547829166897,,
토라,,,,,1.5300024593409978,,
멀쩡하다,,,,,1.5024582987488824,1.9469387342150437,
너마저,,,,,1.4992722093337334,,
따분하다,,,,,1.4984246295246997,0.6346047279118906,2.4924122291160344
갈라,,,,,1.4958985845530046,,
유일하다,,,,,1.4884574204467833,1.014447977232624,2.483281868318842
힙합,,,,,1.4881356685547724,1.2249957493341255,1.9677962835454113
문제,,,,,1.4679843964291897,3.4415578875322703,1.3440411412495532
서운하다,,,,,1.4621959760385164,0.8788510686846105,
녀석,,,,,1.4433982088976598,1.6523208886630045,
답지,,,,,1.4398348761841437,1.0181287056297543,0.5828744982167523
우습다,,,,,1.439098013575572,1.346229237407912,
서도,,,,,1.430302634510076,,
맛있다,,,,,1.4241174071176363,1.4304292283837732,0.7868975016489398
성격,,,,,1.4213996569378866,0.9771601123245294,1.0803570278404528
날카롭다,,,,,1.417651145291257,1.9813957588086584,1.2865786799852752
구멍,,,,,1.4103286691335553,0.955730310664735,
좀더,,,,,1.402048486118448,1.203581958492464,
빌어,,,,,1.400249761093262,3.0252221345433306,0.6653444545454327
태연하다,,,,,1.3973338189460915,1.2534396819280347,
깜짝,,,,,1.3911739644014147,1.3923261132827975,
인걸,,,,,1.3853391588251076,,
긴머리,,,,,1.3830467460615248,,
본적,,,,,1.3780584917689302,,
사소하다,,,,,1.3754709468048394,1.8829382223417501,2.239720675043063
오기,,,,,1.3750330755405549,1.0598088902331877,
살짝,,,,,1.3702186706896116,2.629314701959972,3.1377574292867823
모조리,,,,,1.3653277152572945,,
부끄럽다,,,,,1.360742171047808,1.9402416144661168,1.7955192901023787
다행,,,,,1.3580575380032558,1.6419731811988514,
한심하다,,,,,1.3548052027208037,1.2436316523879751,
이율,,,,,1.3531427667507216,,1.1159215063684242
훌쩍,,,,,1.3526332925921551,1.3726170290919046,1.9437876847506854
유리,,,,,1.3511896940547676,1.3935770319260672,0.8935628810984414
행운,,,,,1.340894343554863,1.4009390834358633,4.347401569779823
최고,,,,,1.3377461842635272,2.8708214369918865,1.790615375929272
여름날,,,,,1.3348663546477917,,
숨막히다,,,,,1.3245711575628976,,
다른사람,,,,,1.3150545959287352,,
차려,,,,,1.31214635037408,1.1823752314182896,
혼잣말,,,,,1.3091140793464635,1.0089441490888313,
뒤척,,,,,1.307498501399582,1.4095062816234027,2.194056237520479
일상,,,,,1.3054939958879552,2.4158072082051705,5.488431282998101
적도,,,,,1.3001548904792815,,1.8197993347146026
억지로,,,,,1.2999723940796652,2.886648967625391,
난건,,,,,1.2977836980739488,,
취하,,,,,1.2855629781122087,1.243314706744539,
감동,,,,,1.2842962448330095,1.2063044263304012,
신고,,,,,1.2831340556349793,0.6914862899322632,
오라,,,,,1.2829012114498386,,
씩씩하다,,,,,1.2772460612639183,,
비겁하다,,,,,1.2767480703306122,,
번호,,,,,1.2736221946365238,1.7039947585292223,
스타일,,,,,1.264682309705694,2.027398856654041,1.552729333007557
대론,,,,,1.257722624105283,1.2284487721492106,
걷기,,,,,1.2564353362194436,0.5268880567635603,
우리둘,,,,,1.254518648282613,,
멜로디,,,,,1.2524180453393272,2.342463246681982,
남지,,,,,1.2503748300767021,,
게임,,,,,1.2454768654523933,1.6379008244998912,2.4473639684227506
하자,,,,,1.2427993366603247,2.068164220186495,2.429339259262924
구속,,,,,1.2408296593914003,,
노예,,,,,1.215912215573639,,
내기,,,,,1.2145483101670258,1.1844920359321154,
모른체,,,,,1.2125760806851016,,
듣기,,,,,1.201966121677878,1.976158680310226,
위험하다,,,,,1.197938093273193,4.608722876116898,
메시지,,,,,1.19244051908202,,
열정,,,,,1.188155636895055,,
어보,,,,,1.1774789591384258,,1.0494523847878916
웃어요,,,,,1.1701451039312292,1.3226338985242556,1.5203147545407711
스럽다,,,,,1.1602813382099189,2.4137729253643463,1.600605593279073
얼음,,,,,1.1572968601629494,3.1630741640485898,1.4716397594790926
색깔,,,,,1.1477683376803995,1.7097394887130362,
머릴,,,,,1.1468954443156996,1.9333908802847084,
말론,,,,,1.1434546113210868,,0.7679780250154845
후횐,,,,,1.1374293161529554,,
마음껏,,,,,1.1369250412140097,0.7443832792803788,
홧김,,,,,1.1316923715128666,,
봄날,,,,,1.1295597244125228,2.31873811627369,4.87883692788883
내색,,,,,1.1250958601282761,,
괜시리,,,,,1.1194888387215085,,
공기,,,,,1.1149849866570245,2.5552620049438537,1.9489537366120087
스스로,,,,,1.1094487269459954,0.9093848959205656,
후회되다,,,,,1.1087345793826902,,
차지,,,,,1.102232517623758,,
일인,,,,,1.0895313601800412,,
질투,,,,,1.0874675127591802,2.6154695923397444,3.0330265078380387
모자라,,,,,1.0777433639369998,1.5187272188466665,
명품,,,,,1.075485344383647,,
상큼,,,,,1.0740348836379403,1.0240386478526995,
벼랑,,,,,1.0672208016541411,,
속상하다,,,,,1.0659352172563197,0.8345532058409701,
도무지,,,,,1.0651794367943754,,
영영,,,,,1.0630032910321254,1.7565588587792789,1.5537508454566245
살라,,,,,1.042344511189925,,
하필,,,,,1.0321866730373186,1.7639147577037841,0.8526666153780327
별일,,,,,1.0238038738690776,1.058418557167947,5.421964453873639
이틀,,,,,1.021417420829382,0.8715141492677496,
무심코,,,,,1.0195323585075327,0.7399815846798878,
거부,,,,,1.0195200173328716,2.0022242466257807,
뿌리,,,,,1.0189599642282372,,0.9163623568775966
여유,,,,,1.015546432302095,,
일찍,,,,,1.0131926833250193,0.9630952163484322,1.7890811339781452
싸움,,,,,1.00658139336042,1.2764622238350178,2.566312942603267
이상형,,,,,1.0045911899610922,,
지갑,,,,,1.0007227166561887,0.7993782329761423,
들뜨다,,,,,0.9984055460443089,1.5036671873723657,
사치,,,,,0.9793630942845819,2.707707204993637,0.5039241652799532
결심,,,,,0.9754944477917465,,
그리네,,,,,0.9711867298879046,,
자신감,,,,,0.9689506200162372,1.3609596685687142,0.23773711136824013
같잖다,,,,,0.9593865433319486,,
여자친구,,,,,0.9572378859383341,0.7894917303532563,
